raw_column,standard_column,table_context,label
LastUpdated,last_updated,products,1
order_status_old,coupon_code,orders,0
payment_processor_orig,payment_processor,transactions,1
registration_dt,customer_segment,customers,0
mply_dprtmnt_field,employee_status,employees,0
ORDER_ID,transaction_amount,transactions,0
CUSTOMER_TYPE,customer_type,customers,1
Customer_Phone,occupation,customers,0
Product_Sku_v2,product_status,products,0
income_range,customer_name,customers,0
transaction_state_src,exchange_rate,transactions,0
prdct_nm,product_status,products,0
ts_of_birth,employee_position,employees,0
shppng_ddrss,order_priority,orders,0
pymnt_prcssr_raw,payment_processor,transactions,1
clnt_loc,customer_address,customers,1
employee_status,employee_department,employees,0
new_card_last_four,currency_code,transactions,0
shppng_ddrss,shipping_zip,orders,0
delivery_datetime,coupon_code,orders,0
colproductsize,product_brand,products,0
itm_id,supplier_id,products,0
product_status_src,product_status,products,1
transactio,transaction_type,transactions,1
product_size,product_size,products,1
COL_DISCOUNT_AMOUNT,order_id,orders,0
CustomerCountry,customer_email,customers,0
Transaction_Status,authorization_code,transactions,0
transaction_amount,transaction_fee,transactions,0
customer_phone,date_of_birth,customers,0
ManagerId,employee_state,employees,0
col_order_priority,shipping_city,orders,0
itm_category,product_name,products,0
transaction_notes,transaction_notes,transactions,1
reservation_priority,delivery_date,orders,0
staff_mail,performance_rating,employees,0
t_notes_field_field,transaction_notes,transactions,1
order_id,transaction_type,transactions,0
DateOfBirth,employee_zip,employees,0
member,customer_email,customers,0
PRODUCT_SUBCATEGORY,reorder_level,products,0
customerid,customer_email,customers,0
prfrmnc_rtng,employee_department,employees,0
EMPLOYEEADDRESS,employee_email,employees,0
LEGACY_TRANSACTION,transaction_status,transactions,1
EMPLOYEE_CITY,date_of_birth,employees,0
Customer_E,customer_phone,customers,0
currencycode,transaction_type,transactions,0
customer_type_field,registration_date,customers,0
col_customer_id,authorization_code,transactions,0
incomerange,income_range,customers,1
Loyalty_Points,loyalty_points,customers,1
product_description_v2,date_added,products,0
customer_id_field,customer_id,transactions,1
new_product_sku,product_category,products,0
booking_id,estimated_delivery,orders,0
cstmr_id,discount_amount,orders,0
prdct_nm,product_category,products,0
card_last_four,transaction_status,transactions,0
cstmr_ml_orig,customer_type,customers,0
Reorder_Level_Raw,product_category,products,0
customer_i,transaction_type,transactions,0
TRANSACTION_STATUS,payment_method,transactions,0
stmtd_dlvry,shipping_state,orders,0
product-weight,product_category,products,0
orig_account_country,customer_address,customers,0
PrdctStts,product_status,products,1
customer_t,gender,customers,0
customer_zip_field,loyalty_points,customers,0
legacy_last_login_date,customer_phone,customers,0
mngr_id,performance_rating,employees,0
PRODUCT_BRAND,product_dimensions,products,0
ordernotes,order_priority,orders,0
trnsctn.nts,transaction_notes,transactions,1
PREFERRED_LANGUAGE,customer_phone,customers,0
stock_quantity,product_size,products,0
hire_datetime,employee_status,employees,0
delivery_d,order_date,orders,0
orig_employee_city,hire_date,employees,0
prod_weight,product_color,products,0
raw_date_of_birth,customer_segment,customers,0
refund,transaction_status,transactions,0
legacy_ccptn,customer_city,customers,0
productsize,product_size,products,1
DateOfBirth,employee_address,employees,0
col-employee-salary,emergency_contact,employees,0
shipping_zip,payment_method,orders,0
product_dimensions,supplier_id,products,0
estimated_delivery,shipping_address,orders,0
col_loyalty_points,gender,customers,0
transactionid,transaction_status,transactions,0
sale_state,order_priority,orders,0
customersegment,income_range,customers,0
col_product_cost,product_weight,products,0
date-of-birth,customer_zip,customers,0
product.name,product_name,products,1
col_worker_city,employee_state,employees,0
employee_salary,employee_name,employees,0
productcategory,product_sku,products,0
emergency_contact,emergency_contact,employees,1
DeliveryDate,actual_delivery,orders,0
Xchng_Rt,currency_code,transactions,0
refund_amount,transaction_fee,transactions,0
currency_code,refund_amount,transactions,0
transaction-type,transaction_amount,transactions,0
cstmr_id,customer_id,customers,1
merchant_id,payment_processor,transactions,0
employee_name,employee_name,employees,1
CardLastFour,card_last_four,transactions,1
prdct.ctgry,last_updated,products,0
actual_delivery,discount_amount,orders,0
stock_quantity,product_description,products,0
rgstrtn_dt,customer_address,customers,0
prdct_brcd,product_cost,products,0
hire_time,employee_state,employees,0
rfnd_mnt,customer_id,transactions,0
product,product_subcategory,products,1
employee_email_field,employee_department,employees,0
RFND_MNT,transaction_id,transactions,0
hire_d,employee_id,employees,0
staff_name,manager_id,employees,0
product_brand_orig,product_size,products,0
employee_d,employee_department,employees,1
col,transaction_id,transactions,1
transactio,settlement_date,transactions,0
employee_position,employee_phone,employees,0
discount_val,discount_amount,orders,1
raw_date_of_birth,customer_type,customers,0
Product_Color,product_color,products,1
card_last_,refund_date,transactions,0
RefundAmount,refund_amount,transactions,1
Prfrmnc_Rtng,employee_state,employees,0
product-id,supplier_id,products,0
crrncy_cd,transaction_amount,transactions,0
terminal,payment_processor,transactions,0
EmployeeIdLegacy,employee_id,employees,1
Employee_Status,manager_id,employees,0
mply.d,employee_id,employees,1
Discount_Amount,discount_amount,orders,1
team_member_name,employee_department,employees,0
PAYMENT_METHOD,order_id,transactions,0
product_id,product_price,products,0
years_of_service,employee_name,employees,0
productdimensions,product_sku,products,0
cstmr_stts,customer_country,customers,0
AuthorizationCode,transaction_notes,transactions,0
raw_rdr-src,coupon_code,orders,0
c_label,customer_country,customers,0
shippingaddress,order_total,orders,0
trnsctn_typ,transaction_status,transactions,0
StockQuantity,product_subcategory,products,0
Customer_City,customer_city,customers,1
last.updated,supplier_id,products,0
raw_exchange_rate,transaction_id,transactions,0
payment,merchant_id,transactions,0
cstmr_phn,customer_segment,customers,0
transaction-id,card_last_four,transactions,0
legacy_customer_id,customer_id,orders,1
product_size_old_field,supplier_id,products,0
col_purchase_id,transaction_amount,transactions,0
purchase_id,order_id,orders,1
item_sts,supplier_id,products,0
exchange_rate,exchange_rate,transactions,1
col_col_trnsctn_mnt,payment_method,transactions,0
emergency_contact_field,performance_rating,employees,0
timestamp_of_birth,employee_city,employees,0
item_prc,product_size,products,0
gender,customer_type,customers,0
discountamount,discount_amount,orders,1
employeestatusfield,employee_address,employees,0
refund_timestamp,payment_method,transactions,0
team_member_zip,emergency_phone,employees,0
registrati,customer_segment,customers,0
rdr_Id,customer_id,orders,0
employee_p,date_of_birth,employees,0
goods_price,product_price,products,1
sale,order_source,orders,1
terminationdatetime,employee_department,employees,0
Transaction-Fee,transaction_fee,transactions,1
goods_size,product_size,products,1
purchase_notes,actual_delivery,orders,0
sku_sku,product_size,products,0
prfrrd_lngg,preferred_language,customers,1
merchandise_price,last_updated,products,0
shipping_state,shipping_address,orders,0
tm_of_brth,date_of_birth,customers,1
emergency_contact,hire_date,employees,0
customer_address_v2,income_range,customers,0
card_last_four,currency_code,transactions,0
customer_id,registration_date,customers,0
shipping,coupon_code,orders,0
employee_position_orig,employee_position,employees,1
raw_dt_of_brth,customer_address,customers,0
clnt_state,loyalty_points,customers,0
p_color,product_description,products,0
EmployeeName,performance_rating,employees,0
worker,employee_city,employees,0
occupation,customer_city,customers,0
TRANSACTION_ID,transaction_id,transactions,1
tax_val,delivery_date,orders,0
cstmr_typ_new,customer_zip,customers,0
PRODUCT_ST,product_category,products,0
currencycode,exchange_rate,transactions,0
purchase_dt,coupon_code,orders,0
itm_title,product_barcode,products,0
merchandise_stage,supplier_id,products,0
productdescriptionlegacy,product_category,products,0
shipping,shipping_state,orders,0
col_customer_city,customer_id,customers,0
hire_timestamp,hire_date,employees,1
MPLY_STTS,employee_state,employees,0
order-date,estimated_delivery,orders,0
productstatus,product_cost,products,0
preferredlanguage,occupation,customers,0
Customer_Address,customer_email,customers,0
item_desc_v1,product_description,products,1
transaction-fee,payment_method,transactions,0
coupon_code,order_total,orders,0
employee_id,employee_position,employees,0
legacy_customer_id,customer_type,customers,0
mply_stt,years_of_service,employees,0
occupation,occupation,customers,1
product-subcategory,product_sku,products,0
worker_name,employee_name,employees,1
product-price,product_weight,products,0
transaction_status,terminal_id,transactions,0
preferred_language_src,customer_phone,customers,0
exchange_rate,payment_processor,transactions,0
currency_code,transaction_id,transactions,0
item_color,product_subcategory,products,0
itemsku,supplier_id,products,0
preferred_language,preferred_language,customers,1
EmployeeSalary,employee_address,employees,0
RegistrationDate,last_login_date,customers,0
prdct_nm,product_subcategory,products,0
reorderleveltemp,reorder_level,products,1
EmployeeId,termination_date,employees,0
ShippingCity,shipping_city,orders,1
customercity,loyalty_points,customers,0
product_status,product_weight,products,0
card_last_four_field,refund_amount,transactions,0
trnsctn_stts,transaction_amount,transactions,0
dt_of_brth,employee_position,employees,0
shppng_zip,shipping_zip,orders,1
managerid,employee_status,employees,0
ProductSubcategory_field,product_category,products,0
client_id,refund_amount,transactions,0
clnt_sts,customer_id,customers,0
Product_Sku_V2,supplier_id,products,0
hiredate,employee_email,employees,0
NCM_RNG,preferred_language,customers,0
productbarcode,product_category,products,0
estate,employee_city,employees,0
OrderNotes,order_status,orders,0
EmployeeDepartment,employee_department,employees,1
team_member_state,employee_state,employees,1
Employee_City,manager_id,employees,0
old_payment_method,payment_method,transactions,1
employee.position,employee_address,employees,0
txn_stat,exchange_rate,transactions,0
customer_id,transaction_status,transactions,0
prdct_stts,product_sku,products,0
col_shipping_zip,order_id,orders,0
rgstrtn_dt,occupation,customers,0
col_employee_position_legacy,employee_position,employees,1
Income_Range,customer_city,customers,0
employeezip,employee_zip,employees,1
team_member_name_src,employee_name,employees,1
hrdt,hire_date,employees,1
customer.name,customer_name,customers,1
col_product_subcategory,product_size,products,0
merchandise_category,product_size,products,0
LegacyOrderStatus,order_date,orders,0
employee_address,employee_salary,employees,0
PREFERRED_LANGUAGE,preferred_language,customers,1
col_last_updated,last_updated,products,1
merchant-id,merchant_id,transactions,1
shipping_zip,shipping_cost,orders,0
shippingstate,shipping_state,orders,1
manager_id,emergency_phone,employees,0
time_of_birth,employee_phone,employees,0
transaction_amount_field,transaction_notes,transactions,0
col_last_login_time,registration_date,customers,0
worker_zip,employee_state,employees,0
TempCustomerId,shipping_address,orders,0
refund_date_old,transaction_date,transactions,0
item_subcategory_new,product_weight,products,0
last_updated,product_barcode,products,0
discount_amt,order_source,orders,0
Customer_City_Field,date_of_birth,customers,0
employee_salary_legacy,employee_salary,employees,1
shppng_cty,shipping_zip,orders,0
prdct_brnd,product_brand,products,1
order_note,customer_id,orders,0
product_sku_raw_raw,product_price,products,0
loyaltypoints_src,occupation,customers,0
productstatus,product_brand,products,0
preferred_language_field,customer_segment,customers,0
product_cost_temp,product_weight,products,0
customerphone,customer_phone,customers,1
emergency_phone,employee_id,employees,0
productbrand_v2,date_added,products,0
Product_Barcode,product_category,products,0
order_source_orig,order_status,orders,0
payment_method,shipping_zip,orders,0
loyalty_points,customer_address,customers,0
customer.id,customer_id,transactions,1
exchange.rate,transaction_status,transactions,0
transaction_amount,card_last_four,transactions,0
order-status,shipping_state,orders,0
clienttype,occupation,customers,0
rsrvtn_id,order_id,transactions,1
